1:Date;Temperature_Comedor_Sensor;Temperature_Habitacion_Sensor;Weather_Temperature;CO2_Comedor_Sensor;CO2_Habitacion_Sensor;Humedad_Comedor_Sensor;Humedad_Habitacion_Sensor;Lighting_Comedor_Sensor;Lighting_Habitacion_Sensor;Precipitacion;Meteo_Exterior_Crepusculo;Meteo_Exterior_Viento;Meteo_Exterior_Sol_Oest;Meteo_Exterior_Sol_Est;Meteo_Exterior_Sol_Sud;Meteo_Exterior_Piranometro;Temperature_Exterior_Sensor;Humedad_Exterior_Sensor;Day_Of_Week;Temperature_Exterior_Sensor_1;Temperature_Exterior_Sensor_2;Temperature_Exterior_Sensor_3;Temperature_Exterior_Sensor_4;Temperature_Exterior_Sensor_5;Temperature_Exterior_Sensor_6;Temperature_Exterior_Sensor_7;Temperature_Exterior_Sensor_8;Temperature_Exterior_Sensor_9;Temperature_Exterior_Sensor_10;Temperature_Exterior_Sensor_11;Temperature_Exterior_Sensor_12;Temperature_Exterior_Sensor_13;Temperature_Exterior_Sensor_14;Temperature_Exterior_Sensor_15;Temperature_Exterior_Sensor_16;Temperature_Exterior_Sensor_17;Temperature_Exterior_Sensor_18;Temperature_Exterior_Sensor_19;Temperature_Exterior_Sensor_20;Temperature_Exterior_Sensor_21;Temperature_Exterior_Sensor_22;Temperature_Exterior_Sensor_23;Temperature_Exterior_Sensor_24;Temperature_Exterior_Sensor_25;Temperature_Exterior_Sensor_26;Temperature_Habitacion_Sensor_1;Temperature_Habitacion_Sensor_2;Temperature_Habitacion_Sensor_3;Temperature_Habitacion_Sensor_4;Temperature_Habitacion_Sensor_5;Temperature_Habitacion_Sensor_6;Temperature_Habitacion_Sensor_7;Temperature_Habitacion_Sensor_8;Temperature_Habitacion_Sensor_9;Temperature_Habitacion_Sensor_10;Temperature_Habitacion_Sensor_11;Temperature_Habitacion_Sensor_12;Temperature_Habitacion_Sensor_13;Temperature_Habitacion_Sensor_14;Temperature_Habitacion_Sensor_15;Temperature_Habitacion_Sensor_16;Temperature_Habitacion_Sensor_17;Temperature_Habitacion_Sensor_18;Temperature_Habitacion_Sensor_19;Temperature_Habitacion_Sensor_20;Temperature_Habitacion_Sensor_21;Temperature_Habitacion_Sensor_22;Temperature_Habitacion_Sensor_23;Temperature_Habitacion_Sensor_24;Temperature_Habitacion_Sensor_25;Temperature_Habitacion_Sensor_26;Weather_Temperature_1;Weather_Temperature_2;Weather_Temperature_3;Weather_Temperature_4;Weather_Temperature_5;Weather_Temperature_6;Weather_Temperature_7;Weather_Temperature_8;Weather_Temperature_9;Weather_Temperature_10;Weather_Temperature_11;Weather_Temperature_12;Weather_Temperature_13;Weather_Temperature_14;Weather_Temperature_15;Weather_Temperature_16;Weather_Temperature_17;Weather_Temperature_18;Weather_Temperature_19;Weather_Temperature_20;Weather_Temperature_21;Weather_Temperature_22;Weather_Temperature_23;Weather_Temperature_24;Weather_Temperature_25;Weather_Temperature_26;Meteo_Exterior_Piranometro_1;Meteo_Exterior_Piranometro_2;Meteo_Exterior_Piranometro_3;Meteo_Exterior_Piranometro_4;Meteo_Exterior_Piranometro_5;Meteo_Exterior_Piranometro_6;Meteo_Exterior_Piranometro_7;Meteo_Exterior_Piranometro_8;Meteo_Exterior_Piranometro_9;Meteo_Exterior_Piranometro_10;Meteo_Exterior_Piranometro_11;Meteo_Exterior_Piranometro_12;Meteo_Exterior_Piranometro_13;Meteo_Exterior_Piranometro_14;Meteo_Exterior_Piranometro_15;Meteo_Exterior_Piranometro_16;Meteo_Exterior_Piranometro_17;Meteo_Exterior_Piranometro_18;Meteo_Exterior_Piranometro_19;Meteo_Exterior_Piranometro_20;Meteo_Exterior_Piranometro_21;Meteo_Exterior_Piranometro_22;Meteo_Exterior_Piranometro_23;Meteo_Exterior_Piranometro_24;Meteo_Exterior_Piranometro_25;Meteo_Exterior_Piranometro_26;Lighting_Habitacion_Sensor_1;Lighting_Habitacion_Sensor_2;Lighting_Habitacion_Sensor_3;Lighting_Habitacion_Sensor_4;Lighting_Habitacion_Sensor_5;Lighting_Habitacion_Sensor_6;Lighting_Habitacion_Sensor_7;Lighting_Habitacion_Sensor_8;Lighting_Habitacion_Sensor_9;Lighting_Habitacion_Sensor_10;Lighting_Habitacion_Sensor_11;Lighting_Habitacion_Sensor_12;Lighting_Habitacion_Sensor_13;Lighting_Habitacion_Sensor_14;Lighting_Habitacion_Sensor_15;Lighting_Habitacion_Sensor_16;Lighting_Habitacion_Sensor_17;Lighting_Habitacion_Sensor_18;Lighting_Habitacion_Sensor_19;Lighting_Habitacion_Sensor_20;Lighting_Habitacion_Sensor_21;Lighting_Habitacion_Sensor_22;Lighting_Habitacion_Sensor_23;Lighting_Habitacion_Sensor_24;Lighting_Habitacion_Sensor_25;Lighting_Habitacion_Sensor_26;Meteo_Exterior_Sol_Sud_1;Meteo_Exterior_Sol_Sud_2;Meteo_Exterior_Sol_Sud_3;Meteo_Exterior_Sol_Sud_4;Meteo_Exterior_Sol_Sud_5;Meteo_Exterior_Sol_Sud_6;Meteo_Exterior_Sol_Sud_7;Meteo_Exterior_Sol_Sud_8;Meteo_Exterior_Sol_Sud_9;Meteo_Exterior_Sol_Sud_10;Meteo_Exterior_Sol_Sud_11;Meteo_Exterior_Sol_Sud_12;Meteo_Exterior_Sol_Sud_13;Meteo_Exterior_Sol_Sud_14;Meteo_Exterior_Sol_Sud_15;Meteo_Exterior_Sol_Sud_16;Meteo_Exterior_Sol_Sud_17;Meteo_Exterior_Sol_Sud_18;Meteo_Exterior_Sol_Sud_19;Meteo_Exterior_Sol_Sud_20;Meteo_Exterior_Sol_Sud_21;Meteo_Exterior_Sol_Sud_22;Meteo_Exterior_Sol_Sud_23;Meteo_Exterior_Sol_Sud_24;Meteo_Exterior_Sol_Sud_25;Meteo_Exterior_Sol_Sud_26;Meteo_Exterior_Crepusculo_1;Meteo_Exterior_Crepusculo_2;Meteo_Exterior_Crepusculo_3;Meteo_Exterior_Crepusculo_4;Meteo_Exterior_Crepusculo_5;Meteo_Exterior_Crepusculo_6;Meteo_Exterior_Crepusculo_7;Meteo_Exterior_Crepusculo_8;Meteo_Exterior_Crepusculo_9;Meteo_Exterior_Crepusculo_10;Meteo_Exterior_Crepusculo_11;Meteo_Exterior_Crepusculo_12;Meteo_Exterior_Crepusculo_13;Meteo_Exterior_Crepusculo_14;Meteo_Exterior_Crepusculo_15;Meteo_Exterior_Crepusculo_16;Meteo_Exterior_Crepusculo_17;Meteo_Exterior_Crepusculo_18;Meteo_Exterior_Crepusculo_19;Meteo_Exterior_Crepusculo_20;Meteo_Exterior_Crepusculo_21;Meteo_Exterior_Crepusculo_22;Meteo_Exterior_Crepusculo_23;Meteo_Exterior_Crepusculo_24;Meteo_Exterior_Crepusculo_25;Meteo_Exterior_Crepusculo_26
2012-03-25 22:30:00;19.6307;18.976;10.8;217.163;220.043;49.312;51.448;11.6867;13.184;0.0;0.65;0.190667;0.0;0.0;0.0;-3.38133;15.362;60.512;7.0;15.5867;15.8047;15.9767;16.1053;16.294;16.5067;16.6993;16.8927;17.1027;17.2827;17.4927;17.7;17.914;18.1453;18.3707;18.6447;18.8733;19.1293;19.3953;19.6307;19.9193;20.2467;20.5813;20.896;21.22;21.5947;19.1493;19.2633;19.3567;19.4867;19.56;19.694;19.7833;19.8553;19.97;20.064;20.1387;20.2667;20.352;20.4267;20.5533;20.616;20.7093;20.768;20.8373;20.908;20.9627;20.9867;21.028;21.06;21.052;21.036;11.4;12.7333;13.0;13.0;13.0;13.8667;14.0;14.0;14.0667;15.0;15.0;15.0;15.0;16.3333;16.5333;16.6667;17.0;17.0;17.6667;18.0;18.0;18.0;18.0;18.0;18.0;18.0;-3.512;-3.57733;-3.512;-3.38133;-3.64267;-3.512;-3.38133;-3.512;-3.512;-3.512;-3.64267;-3.512;-3.708;-3.77333;-3.96933;-3.96933;1.288;14.788;25.2387;84.96;165.051;217.291;269.152;320.821;373.056;423.467;13.2813;12.6793;13.46;12.4513;13.1027;13.6067;12.1913;13.184;13.4433;12.6793;13.1027;13.948;12.3373;13.0213;13.198;13.1027;18.68;23.2253;22.3427;23.2067;22.9007;22.9813;23.3413;22.848;23.3413;23.5213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1340.42;2085.89;4859.9;7598.08;8809.47;10328.4;12419.1;15360.0;19208.9;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;1.442;25.1567;304.939;614.016;614.4;615.211;616.384;616.725;617.237;617.579;617.877;617.92;618.176
2012-03-25 22:45:00;19.506;18.8573;10.4667;216.96;218.475;49.0613;51.3893;11.426;13.0213;0.0;0.65;0.264667;0.0;0.0;0.0;-3.25067;15.1233;59.8373;7.0;15.362;15.5867;15.8047;15.9767;16.1053;16.294;16.5067;16.6993;16.8927;17.1027;17.2827;17.4927;17.7;17.914;18.1453;18.3707;18.6447;18.8733;19.1293;19.3953;19.6307;19.9193;20.2467;20.5813;20.896;21.22;18.976;19.1493;19.2633;19.3567;19.4867;19.56;19.694;19.7833;19.8553;19.97;20.064;20.1387;20.2667;20.352;20.4267;20.5533;20.616;20.7093;20.768;20.8373;20.908;20.9627;20.9867;21.028;21.06;21.052;10.8;11.4;12.7333;13.0;13.0;13.0;13.8667;14.0;14.0;14.0667;15.0;15.0;15.0;15.0;16.3333;16.5333;16.6667;17.0;17.0;17.6667;18.0;18.0;18.0;18.0;18.0;18.0;-3.38133;-3.512;-3.57733;-3.512;-3.38133;-3.64267;-3.512;-3.38133;-3.512;-3.512;-3.512;-3.64267;-3.512;-3.708;-3.77333;-3.96933;-3.96933;1.288;14.788;25.2387;84.96;165.051;217.291;269.152;320.821;373.056;13.184;13.2813;12.6793;13.46;12.4513;13.1027;13.6067;12.1913;13.184;13.4433;12.6793;13.1027;13.948;12.3373;13.0213;13.198;13.1027;18.68;23.2253;22.3427;23.2067;22.9007;22.9813;23.3413;22.848;23.3413;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1340.42;2085.89;4859.9;7598.08;8809.47;10328.4;12419.1;15360.0;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;1.442;25.1567;304.939;614.016;614.4;615.211;616.384;616.725;617.237;617.579;617.877;617.92
2012-03-25 23:00:00;19.374;18.7333;10.0;215.915;216.992;48.8453;51.304;11.6053;13.0213;0.0;0.65;0.682;0.0;0.0;0.0;-3.316;14.91;59.3493;7.0;15.1233;15.362;15.5867;15.8047;15.9767;16.1053;16.294;16.5067;16.6993;16.8927;17.1027;17.2827;17.4927;17.7;17.914;18.1453;18.3707;18.6447;18.8733;19.1293;19.3953;19.6307;19.9193;20.2467;20.5813;20.896;18.8573;18.976;19.1493;19.2633;19.3567;19.4867;19.56;19.694;19.7833;19.8553;19.97;20.064;20.1387;20.2667;20.352;20.4267;20.5533;20.616;20.7093;20.768;20.8373;20.908;20.9627;20.9867;21.028;21.06;10.4667;10.8;11.4;12.7333;13.0;13.0;13.0;13.8667;14.0;14.0;14.0667;15.0;15.0;15.0;15.0;16.3333;16.5333;16.6667;17.0;17.0;17.6667;18.0;18.0;18.0;18.0;18.0;-3.25067;-3.38133;-3.512;-3.57733;-3.512;-3.38133;-3.64267;-3.512;-3.38133;-3.512;-3.512;-3.512;-3.64267;-3.512;-3.708;-3.77333;-3.96933;-3.96933;1.288;14.788;25.2387;84.96;165.051;217.291;269.152;320.821;13.0213;13.184;13.2813;12.6793;13.46;12.4513;13.1027;13.6067;12.1913;13.184;13.4433;12.6793;13.1027;13.948;12.3373;13.0213;13.198;13.1027;18.68;23.2253;22.3427;23.2067;22.9007;22.9813;23.3413;22.848;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1340.42;2085.89;4859.9;7598.08;8809.47;10328.4;12419.1;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;1.442;25.1567;304.939;614.016;614.4;615.211;616.384;616.725;617.237;617.579;617.877
2012-03-25 23:15:00;19.2467;18.6133;10.0;215.072;216.107;48.7093;51.216;11.524;13.2653;0.0;0.65;0.175333;0.0;0.0;0.0;-3.38133;14.732;59.7387;7.0;14.91;15.1233;15.362;15.5867;15.8047;15.9767;16.1053;16.294;16.5067;16.6993;16.8927;17.1027;17.2827;17.4927;17.7;17.914;18.1453;18.3707;18.6447;18.8733;19.1293;19.3953;19.6307;19.9193;20.2467;20.5813;18.7333;18.8573;18.976;19.1493;19.2633;19.3567;19.4867;19.56;19.694;19.7833;19.8553;19.97;20.064;20.1387;20.2667;20.352;20.4267;20.5533;20.616;20.7093;20.768;20.8373;20.908;20.9627;20.9867;21.028;10.0;10.4667;10.8;11.4;12.7333;13.0;13.0;13.0;13.8667;14.0;14.0;14.0667;15.0;15.0;15.0;15.0;16.3333;16.5333;16.6667;17.0;17.0;17.6667;18.0;18.0;18.0;18.0;-3.316;-3.25067;-3.38133;-3.512;-3.57733;-3.512;-3.38133;-3.64267;-3.512;-3.38133;-3.512;-3.512;-3.512;-3.64267;-3.512;-3.708;-3.77333;-3.96933;-3.96933;1.288;14.788;25.2387;84.96;165.051;217.291;269.152;13.0213;13.0213;13.184;13.2813;12.6793;13.46;12.4513;13.1027;13.6067;12.1913;13.184;13.4433;12.6793;13.1027;13.948;12.3373;13.0213;13.198;13.1027;18.68;23.2253;22.3427;23.2067;22.9007;22.9813;23.3413;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1340.42;2085.89;4859.9;7598.08;8809.47;10328.4;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;1.442;25.1567;304.939;614.016;614.4;615.211;616.384;616.725;617.237;617.579
2012-03-25 23:30:00;19.118;18.498;10.0;213.653;215.627;48.5653;51.168;11.7847;12.2893;0.0;0.65;0.163333;0.0;0.0;0.0;-3.25067;14.5273;59.4347;7.0;14.732;14.91;15.1233;15.362;15.5867;15.8047;15.9767;16.1053;16.294;16.5067;16.6993;16.8927;17.1027;17.2827;17.4927;17.7;17.914;18.1453;18.3707;18.6447;18.8733;19.1293;19.3953;19.6307;19.9193;20.2467;18.6133;18.7333;18.8573;18.976;19.1493;19.2633;19.3567;19.4867;19.56;19.694;19.7833;19.8553;19.97;20.064;20.1387;20.2667;20.352;20.4267;20.5533;20.616;20.7093;20.768;20.8373;20.908;20.9627;20.9867;10.0;10.0;10.4667;10.8;11.4;12.7333;13.0;13.0;13.0;13.8667;14.0;14.0;14.0667;15.0;15.0;15.0;15.0;16.3333;16.5333;16.6667;17.0;17.0;17.6667;18.0;18.0;18.0;-3.38133;-3.316;-3.25067;-3.38133;-3.512;-3.57733;-3.512;-3.38133;-3.64267;-3.512;-3.38133;-3.512;-3.512;-3.512;-3.64267;-3.512;-3.708;-3.77333;-3.96933;-3.96933;1.288;14.788;25.2387;84.96;165.051;217.291;13.2653;13.0213;13.0213;13.184;13.2813;12.6793;13.46;12.4513;13.1027;13.6067;12.1913;13.184;13.4433;12.6793;13.1027;13.948;12.3373;13.0213;13.198;13.1027;18.68;23.2253;22.3427;23.2067;22.9007;22.9813;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1340.42;2085.89;4859.9;7598.08;8809.47;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;1.442;25.1567;304.939;614.016;614.4;615.211;616.384;616.725;617.237
2012-03-25 23:45:00;18.9833;18.374;10.0;213.941;215.019;48.56;51.1653;11.5073;14.0773;0.0;0.65;0.24;0.0;0.0;0.0;-3.38133;14.3653;59.9093;7.0;14.5273;14.732;14.91;15.1233;15.362;15.5867;15.8047;15.9767;16.1053;16.294;16.5067;16.6993;16.8927;17.1027;17.2827;17.4927;17.7;17.914;18.1453;18.3707;18.6447;18.8733;19.1293;19.3953;19.6307;19.9193;18.498;18.6133;18.7333;18.8573;18.976;19.1493;19.2633;19.3567;19.4867;19.56;19.694;19.7833;19.8553;19.97;20.064;20.1387;20.2667;20.352;20.4267;20.5533;20.616;20.7093;20.768;20.8373;20.908;20.9627;10.0;10.0;10.0;10.4667;10.8;11.4;12.7333;13.0;13.0;13.0;13.8667;14.0;14.0;14.0667;15.0;15.0;15.0;15.0;16.3333;16.5333;16.6667;17.0;17.0;17.6667;18.0;18.0;-3.25067;-3.38133;-3.316;-3.25067;-3.38133;-3.512;-3.57733;-3.512;-3.38133;-3.64267;-3.512;-3.38133;-3.512;-3.512;-3.512;-3.64267;-3.512;-3.708;-3.77333;-3.96933;-3.96933;1.288;14.788;25.2387;84.96;165.051;12.2893;13.2653;13.0213;13.0213;13.184;13.2813;12.6793;13.46;12.4513;13.1027;13.6067;12.1913;13.184;13.4433;12.6793;13.1027;13.948;12.3373;13.0213;13.198;13.1027;18.68;23.2253;22.3427;23.2067;22.9007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1340.42;2085.89;4859.9;7598.08;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;1.442;25.1567;304.939;614.016;614.4;615.211;616.384;616.725
2012-03-26 00:00:00;18.8767;18.22;10.0;212.811;214.976;48.512;51.1573;11.6053;13.1027;0.0;0.65;0.446;0.0;0.0;0.0;-3.38133;14.1973;59.888;6.6;14.3653;14.5273;14.732;14.91;15.1233;15.362;15.5867;15.8047;15.9767;16.1053;16.294;16.5067;16.6993;16.8927;17.1027;17.2827;17.4927;17.7;17.914;18.1453;18.3707;18.6447;18.8733;19.1293;19.3953;19.6307;18.374;18.498;18.6133;18.7333;18.8573;18.976;19.1493;19.2633;19.3567;19.4867;19.56;19.694;19.7833;19.8553;19.97;20.064;20.1387;20.2667;20.352;20.4267;20.5533;20.616;20.7093;20.768;20.8373;20.908;10.0;10.0;10.0;10.0;10.4667;10.8;11.4;12.7333;13.0;13.0;13.0;13.8667;14.0;14.0;14.0667;15.0;15.0;15.0;15.0;16.3333;16.5333;16.6667;17.0;17.0;17.6667;18.0;-3.38133;-3.25067;-3.38133;-3.316;-3.25067;-3.38133;-3.512;-3.57733;-3.512;-3.38133;-3.64267;-3.512;-3.38133;-3.512;-3.512;-3.512;-3.64267;-3.512;-3.708;-3.77333;-3.96933;-3.96933;1.288;14.788;25.2387;84.96;14.0773;12.2893;13.2653;13.0213;13.0213;13.184;13.2813;12.6793;13.46;12.4513;13.1027;13.6067;12.1913;13.184;13.4433;12.6793;13.1027;13.948;12.3373;13.0213;13.198;13.1027;18.68;23.2253;22.3427;23.2067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1340.42;2085.89;4859.9;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;1.442;25.1567;304.939;614.016;614.4;615.211;616.384
2012-03-26 00:15:00;18.7547;18.1133;9.33333;212.533;214.4;48.4;51.1013;11.524;13.1027;0.0;0.65;0.42;0.0;0.0;0.0;-3.25067;14.01;59.1147;1.0;14.1973;14.3653;14.5273;14.732;14.91;15.1233;15.362;15.5867;15.8047;15.9767;16.1053;16.294;16.5067;16.6993;16.8927;17.1027;17.2827;17.4927;17.7;17.914;18.1453;18.3707;18.6447;18.8733;19.1293;19.3953;18.22;18.374;18.498;18.6133;18.7333;18.8573;18.976;19.1493;19.2633;19.3567;19.4867;19.56;19.694;19.7833;19.8553;19.97;20.064;20.1387;20.2667;20.352;20.4267;20.5533;20.616;20.7093;20.768;20.8373;10.0;10.0;10.0;10.0;10.0;10.4667;10.8;11.4;12.7333;13.0;13.0;13.0;13.8667;14.0;14.0;14.0667;15.0;15.0;15.0;15.0;16.3333;16.5333;16.6667;17.0;17.0;17.6667;-3.38133;-3.38133;-3.25067;-3.38133;-3.316;-3.25067;-3.38133;-3.512;-3.57733;-3.512;-3.38133;-3.64267;-3.512;-3.38133;-3.512;-3.512;-3.512;-3.64267;-3.512;-3.708;-3.77333;-3.96933;-3.96933;1.288;14.788;25.2387;13.1027;14.0773;12.2893;13.2653;13.0213;13.0213;13.184;13.2813;12.6793;13.46;12.4513;13.1027;13.6067;12.1913;13.184;13.4433;12.6793;13.1027;13.948;12.3373;13.0213;13.198;13.1027;18.68;23.2253;22.3427;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1340.42;2085.89;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;1.442;25.1567;304.939;614.016;614.4;615.211
2012-03-26 00:30:00;18.612;17.9813;9.0;212.064;212.501;48.2187;51.0107;11.7847;12.8587;0.0;0.65;0.368667;0.0;0.0;0.0;-3.316;13.8113;57.736;1.0;14.01;14.1973;14.3653;14.5273;14.732;14.91;15.1233;15.362;15.5867;15.8047;15.9767;16.1053;16.294;16.5067;16.6993;16.8927;17.1027;17.2827;17.4927;17.7;17.914;18.1453;18.3707;18.6447;18.8733;19.1293;18.1133;18.22;18.374;18.498;18.6133;18.7333;18.8573;18.976;19.1493;19.2633;19.3567;19.4867;19.56;19.694;19.7833;19.8553;19.97;20.064;20.1387;20.2667;20.352;20.4267;20.5533;20.616;20.7093;20.768;9.33333;10.0;10.0;10.0;10.0;10.0;10.4667;10.8;11.4;12.7333;13.0;13.0;13.0;13.8667;14.0;14.0;14.0667;15.0;15.0;15.0;15.0;16.3333;16.5333;16.6667;17.0;17.0;-3.25067;-3.38133;-3.38133;-3.25067;-3.38133;-3.316;-3.25067;-3.38133;-3.512;-3.57733;-3.512;-3.38133;-3.64267;-3.512;-3.38133;-3.512;-3.512;-3.512;-3.64267;-3.512;-3.708;-3.77333;-3.96933;-3.96933;1.288;14.788;13.1027;13.1027;14.0773;12.2893;13.2653;13.0213;13.0213;13.184;13.2813;12.6793;13.46;12.4513;13.1027;13.6067;12.1913;13.184;13.4433;12.6793;13.1027;13.948;12.3373;13.0213;13.198;13.1027;18.68;23.2253;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1340.42;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;1.442;25.1567;304.939;614.016;614.4
2012-03-26 00:45:00;18.498;17.8427;9.0;210.912;213.461;47.8933;50.7653;11.622;12.972;0.0;0.65;0.0;0.0;0.0;0.0;-3.316;13.6393;57.528;1.0;13.8113;14.01;14.1973;14.3653;14.5273;14.732;14.91;15.1233;15.362;15.5867;15.8047;15.9767;16.1053;16.294;16.5067;16.6993;16.8927;17.1027;17.2827;17.4927;17.7;17.914;18.1453;18.3707;18.6447;18.8733;17.9813;18.1133;18.22;18.374;18.498;18.6133;18.7333;18.8573;18.976;19.1493;19.2633;19.3567;19.4867;19.56;19.694;19.7833;19.8553;19.97;20.064;20.1387;20.2667;20.352;20.4267;20.5533;20.616;20.7093;9.0;9.33333;10.0;10.0;10.0;10.0;10.0;10.4667;10.8;11.4;12.7333;13.0;13.0;13.0;13.8667;14.0;14.0;14.0667;15.0;15.0;15.0;15.0;16.3333;16.5333;16.6667;17.0;-3.316;-3.25067;-3.38133;-3.38133;-3.25067;-3.38133;-3.316;-3.25067;-3.38133;-3.512;-3.57733;-3.512;-3.38133;-3.64267;-3.512;-3.38133;-3.512;-3.512;-3.512;-3.64267;-3.512;-3.708;-3.77333;-3.96933;-3.96933;1.288;12.8587;13.1027;13.1027;14.0773;12.2893;13.2653;13.0213;13.0213;13.184;13.2813;12.6793;13.46;12.4513;13.1027;13.6067;12.1913;13.184;13.4433;12.6793;13.1027;13.948;12.3373;13.0213;13.198;13.1027;18.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;1.442;25.1567;304.939;614.016
2012-03-26 01:00:00;18.36;17.7433;8.6;211.424;213.227;47.9573;50.7493;11.4427;14.1267;0.0;0.65;0.0;0.0;0.0;0.0;-3.17267;13.4513;57.7467;1.0;13.6393;13.8113;14.01;14.1973;14.3653;14.5273;14.732;14.91;15.1233;15.362;15.5867;15.8047;15.9767;16.1053;16.294;16.5067;16.6993;16.8927;17.1027;17.2827;17.4927;17.7;17.914;18.1453;18.3707;18.6447;17.8427;17.9813;18.1133;18.22;18.374;18.498;18.6133;18.7333;18.8573;18.976;19.1493;19.2633;19.3567;19.4867;19.56;19.694;19.7833;19.8553;19.97;20.064;20.1387;20.2667;20.352;20.4267;20.5533;20.616;9.0;9.0;9.33333;10.0;10.0;10.0;10.0;10.0;10.4667;10.8;11.4;12.7333;13.0;13.0;13.0;13.8667;14.0;14.0;14.0667;15.0;15.0;15.0;15.0;16.3333;16.5333;16.6667;-3.316;-3.316;-3.25067;-3.38133;-3.38133;-3.25067;-3.38133;-3.316;-3.25067;-3.38133;-3.512;-3.57733;-3.512;-3.38133;-3.64267;-3.512;-3.38133;-3.512;-3.512;-3.512;-3.64267;-3.512;-3.708;-3.77333;-3.96933;-3.96933;12.972;12.8587;13.1027;13.1027;14.0773;12.2893;13.2653;13.0213;13.0213;13.184;13.2813;12.6793;13.46;12.4513;13.1027;13.6067;12.1913;13.184;13.4433;12.6793;13.1027;13.948;12.3373;13.0213;13.198;13.1027;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;1.442;25.1567;304.939
